Order ID,Order Line Number,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,Region,State,City,Product ID,Product Name,Category,Sub-Category,Sales Amount,Quantity,Unit Price,Gross Sales Amount,Discount,Discount Amount,Cost,Profit,Sales Channel,Sales Rep,Returned Flag
ORD-202505-02978,3,2025-05-31,2025-06-04,C0115,Alice Fernandes,Consumer,Brazil,North,TO,Palmas,P016,ModShelf Plus,Furniture,Storage,912.3,4,234.65,938.6,0.028,26.3,602.39,309.91,Distributors,Joao Pires,0
ORD-202506-03047,1,2025-06-01,2025-06-06,C0252,Sterling Business Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P012,TaskSeat Essential,Furniture,Chairs,474.36,3,165.07,495.21,0.0421,20.85,337.4,136.96,Distributors,Ana Costa,0
ORD-202506-03047,2,2025-06-01,2025-06-06,C0252,Sterling Business Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P007,DockPro Station,Technology,Accessories,1476.45,10,151.83,1518.3,0.0276,41.85,919.64,556.81,Distributors,Ana Costa,0
ORD-202506-03063,1,2025-06-01,2025-06-03,C0207,Summit Retail Ltd.,Small Business,Brazil,South,SC,Florianopolis,P020,Eco Paper Pack,Office Supplies,Paper,52.75,4,13.71,54.84,0.0381,2.09,39.47,13.29,Online,Daniel Rocha,0
ORD-202506-03063,2,2025-06-01,2025-06-03,C0207,Summit Retail Ltd.,Small Business,Brazil,South,SC,Florianopolis,P027,Archive Box,Office Supplies,Filing,166.63,8,21.16,169.28,0.0156,2.65,106.07,60.56,Online,Daniel Rocha,0
ORD-202506-03084,1,2025-06-01,2025-06-04,C0022,Vanessa Lima,Consumer,Brazil,Southeast,SP,Sao Paulo,P008,FlexMouse Wireless,Technology,Accessories,253.88,7,37.69,263.83,0.0377,9.95,155.08,98.79,Distributors,Bruno Almeida,0
ORD-202506-03084,2,2025-06-01,2025-06-04,C0022,Vanessa Lima,Consumer,Brazil,Southeast,SP,Sao Paulo,P014,WorkBench 160,Furniture,Desks,719.72,1,754.23,754.23,0.0458,34.51,591.13,128.59,Distributors,Bruno Almeida,0
ORD-202506-03084,3,2025-06-01,2025-06-04,C0022,Vanessa Lima,Consumer,Brazil,Southeast,SP,Sao Paulo,P007,DockPro Station,Technology,Accessories,279.61,2,145.92,291.84,0.0419,12.23,175.94,103.66,Distributors,Bruno Almeida,0
ORD-202506-03084,4,2025-06-01,2025-06-04,C0022,Vanessa Lima,Consumer,Brazil,Southeast,SP,Sao Paulo,P016,ModShelf Plus,Furniture,Storage,659.05,3,230.47,691.41,0.0468,32.36,410.11,248.94,Distributors,Bruno Almeida,0
ORD-202506-03096,1,2025-06-01,2025-06-07,C0181,Core Business Ltd.,Small Business,Brazil,Midwest,DF,Brasilia,P027,Archive Box,Office Supplies,Filing,213.86,10,22.22,222.2,0.0375,8.34,129.06,84.81,Distributors,Gabriela Moura,0
ORD-202506-03096,2,2025-06-01,2025-06-07,C0181,Core Business Ltd.,Small Business,Brazil,Midwest,DF,Brasilia,P020,Eco Paper Pack,Office Supplies,Paper,284.93,22,13.53,297.66,0.0428,12.73,221.76,63.17,Distributors,Gabriela Moura,0
ORD-202506-03096,3,2025-06-01,2025-06-07,C0181,Core Business Ltd.,Small Business,Brazil,Midwest,DF,Brasilia,P025,Shipping Labels,Office Supplies,Labels,225.14,22,10.49,230.78,0.0244,5.64,111.88,113.26,Distributors,Gabriela Moura,0
ORD-202506-03096,4,2025-06-01,2025-06-07,C0181,Core Business Ltd.,Small Business,Brazil,Midwest,DF,Brasilia,P023,Gel Pen Box,Office Supplies,Writing,168.83,15,11.59,173.85,0.0289,5.02,92.55,76.28,Distributors,Gabriela Moura,0
ORD-202506-03200,1,2025-06-01,2025-06-03,C0085,Union Commerce Ltd.,Small Business,Brazil,Northeast,CE,Fortaleza,P025,Shipping Labels,Office Supplies,Labels,115.09,11,10.53,115.83,0.0064,0.74,53.11,61.98,Retail Stores,Felipe Santos,0
ORD-202506-03126,1,2025-06-02,2025-06-07,C0218,Patricia Ribeiro,Consumer,Brazil,Southeast,SP,Sao Paulo,P003,VisionView 24,Technology,Monitors,1535.26,5,324.82,1624.1,0.0547,88.84,1148.47,386.78,Distributors,Ana Costa,0
ORD-202506-03133,1,2025-06-02,2025-06-08,C0140,Golden Markets Ltd.,Small Business,Brazil,Northeast,PE,Recife,P023,Gel Pen Box,Office Supplies,Writing,97.43,9,11.2,100.8,0.0334,3.37,51.84,45.59,Distributors,Eduarda Lima,0
ORD-202506-03143,1,2025-06-02,2025-06-05,C0220,Karen Ribeiro,Consumer,Brazil,Midwest,MT,Cuiaba,P012,TaskSeat Essential,Furniture,Chairs,1079.42,6,184.77,1108.62,0.0263,29.2,690.85,388.57,Retail Stores,Gabriela Moura,0
ORD-202506-03169,1,2025-06-02,2025-06-07,C0012,Vertex Commerce Ltd.,Small Business,Brazil,South,PR,Curitiba,P003,VisionView 24,Technology,Monitors,619.69,2,317.41,634.82,0.0238,15.13,492.19,127.5,Distributors,Mateus Ribeiro,0
ORD-202506-03169,2,2025-06-02,2025-06-07,C0012,Vertex Commerce Ltd.,Small Business,Brazil,South,PR,Curitiba,P011,ErgoSeat Mesh,Furniture,Chairs,1751.8,6,311.18,1867.08,0.0617,115.28,1135.2,616.6,Distributors,Mateus Ribeiro,0
ORD-202506-03192,1,2025-06-02,2025-06-03,C0022,Vanessa Lima,Consumer,Brazil,Southeast,SP,Sao Paulo,P003,VisionView 24,Technology,Monitors,658.05,2,339.97,679.94,0.0322,21.89,477.28,180.78,Online,Larissa Araujo,0
ORD-202506-03192,2,2025-06-02,2025-06-03,C0022,Vanessa Lima,Consumer,Brazil,Southeast,SP,Sao Paulo,P016,ModShelf Plus,Furniture,Storage,448.21,2,234.03,468.06,0.0424,19.85,283.64,164.57,Online,Larissa Araujo,0
ORD-202506-03192,3,2025-06-02,2025-06-03,C0022,Vanessa Lima,Consumer,Brazil,Southeast,SP,Sao Paulo,P009,TypeEdge Keyboard,Technology,Accessories,508.68,7,75.64,529.48,0.0393,20.8,287.05,221.62,Online,Larissa Araujo,0
ORD-202506-03192,4,2025-06-02,2025-06-03,C0022,Vanessa Lima,Consumer,Brazil,Southeast,SP,Sao Paulo,P027,Archive Box,Office Supplies,Filing,157.98,7,23.48,164.36,0.0388,6.38,90.37,67.61,Online,Larissa Araujo,0
ORD-202506-03044,1,2025-06-03,2025-06-08,C0231,Vertex Office S.A.,Enterprise,Brazil,Northeast,PE,Recife,P015,SteelStore Cabinet,Furniture,Storage,2783.54,8,361.37,2890.96,0.0372,107.42,1924.33,859.21,Distributors,Eduarda Lima,0
ORD-202506-03044,2,2025-06-03,2025-06-08,C0231,Vertex Office S.A.,Enterprise,Brazil,Northeast,PE,Recife,P012,TaskSeat Essential,Furniture,Chairs,682.37,4,179.5,718.0,0.0496,35.63,459.66,222.71,Distributors,Eduarda Lima,0
ORD-202506-03044,3,2025-06-03,2025-06-08,C0231,Vertex Office S.A.,Enterprise,Brazil,Northeast,PE,Recife,P021,Exec Binder Set,Office Supplies,Binders,344.4,14,25.53,357.42,0.0364,13.02,221.73,122.67,Distributors,Eduarda Lima,0
ORD-202506-03057,1,2025-06-03,2025-06-05,C0016,Nova Commerce Ltd.,Small Business,Brazil,Northeast,CE,Fortaleza,P004,VisionView 27 QHD,Technology,Monitors,1426.98,3,481.28,1443.84,0.0117,16.86,1059.46,367.53,Direct Sales,Eduarda Lima,0
ORD-202506-03057,2,2025-06-03,2025-06-05,C0016,Nova Commerce Ltd.,Small Business,Brazil,Northeast,CE,Fortaleza,P019,Premium Paper Pack,Office Supplies,Paper,400.87,20,20.38,407.6,0.0165,6.73,269.88,130.98,Direct Sales,Eduarda Lima,0
ORD-202506-03090,1,2025-06-03,2025-06-07,C0213,Summit Markets S.A.,Enterprise,Brazil,Southeast,SP,Sao Paulo,P018,Compact Side Table,Furniture,Tables,400.38,3,137.75,413.25,0.0311,12.87,266.58,133.8,Direct Sales,Bruno Almeida,0
ORD-202506-03090,2,2025-06-03,2025-06-07,C0213,Summit Markets S.A.,Enterprise,Brazil,Southeast,SP,Sao Paulo,P002,ApexBook 15 Pro,Technology,Laptops,3516.9,2,1819.95,3639.9,0.0338,123.0,2978.27,538.63,Direct Sales,Bruno Almeida,0
ORD-202506-03137,1,2025-06-03,2025-06-07,C0116,Caio Ribeiro,Consumer,Brazil,Midwest,DF,Brasilia,P010,FocusCam Pro,Technology,Accessories,489.93,5,100.86,504.3,0.0285,14.37,282.71,207.22,Retail Stores,Gabriela Moura,0
ORD-202506-03175,1,2025-06-03,2025-06-05,C0061,Atlas Logistics Ltd.,Small Business,Brazil,Northeast,PE,Recife,P015,SteelStore Cabinet,Furniture,Storage,1258.8,4,318.76,1275.04,0.0127,16.24,968.62,290.18,Online,Eduarda Lima,0
ORD-202506-03175,2,2025-06-03,2025-06-05,C0061,Atlas Logistics Ltd.,Small Business,Brazil,Northeast,PE,Recife,P008,FlexMouse Wireless,Technology,Accessories,405.61,11,37.8,415.8,0.0245,10.19,227.65,177.96,Online,Eduarda Lima,0
ORD-202506-03177,1,2025-06-03,2025-06-06,C0228,Atlas Distribution S.A.,Enterprise,Brazil,Northeast,BA,Salvador,P027,Archive Box,Office Supplies,Filing,74.57,4,19.13,76.52,0.0255,1.95,49.57,25.0,Direct Sales,Felipe Santos,0
ORD-202506-03177,2,2025-06-03,2025-06-06,C0228,Atlas Distribution S.A.,Enterprise,Brazil,Northeast,BA,Salvador,P016,ModShelf Plus,Furniture,Storage,1052.04,5,218.04,1090.2,0.035,38.16,716.7,335.34,Direct Sales,Felipe Santos,0
ORD-202506-03177,3,2025-06-03,2025-06-06,C0228,Atlas Distribution S.A.,Enterprise,Brazil,Northeast,BA,Salvador,P010,FocusCam Pro,Technology,Accessories,187.31,2,96.7,193.4,0.0315,6.09,113.59,73.72,Direct Sales,Felipe Santos,0
ORD-202506-03052,1,2025-06-04,2025-06-07,C0242,Patricia Ribeiro,Consumer,Brazil,South,SC,Florianopolis,P021,Exec Binder Set,Office Supplies,Binders,207.49,8,26.38,211.04,0.0168,3.55,126.56,80.93,Direct Sales,Daniel Rocha,0
ORD-202506-03052,2,2025-06-04,2025-06-07,C0242,Patricia Ribeiro,Consumer,Brazil,South,SC,Florianopolis,P005,LaserJet Office X1,Technology,Printers,399.49,1,402.57,402.57,0.0076,3.08,327.81,71.68,Direct Sales,Daniel Rocha,0
ORD-202506-03052,3,2025-06-04,2025-06-07,C0242,Patricia Ribeiro,Consumer,Brazil,South,SC,Florianopolis,P011,ErgoSeat Mesh,Furniture,Chairs,1130.69,4,291.34,1165.36,0.0297,34.67,761.82,368.87,Direct Sales,Daniel Rocha,0
ORD-202506-03081,1,2025-06-04,2025-06-05,C0186,Vanessa Lima,Consumer,Brazil,Midwest,MT,Cuiaba,P024,Marker Kit,Office Supplies,Writing,70.36,5,14.35,71.75,0.0193,1.39,39.5,30.86,Online,Gabriela Moura,0
ORD-202506-03081,2,2025-06-04,2025-06-05,C0186,Vanessa Lima,Consumer,Brazil,Midwest,MT,Cuiaba,P008,FlexMouse Wireless,Technology,Accessories,263.74,7,38.08,266.56,0.0106,2.82,147.35,116.39,Online,Gabriela Moura,0
ORD-202506-03081,3,2025-06-04,2025-06-05,C0186,Vanessa Lima,Consumer,Brazil,Midwest,MT,Cuiaba,P011,ErgoSeat Mesh,Furniture,Chairs,276.17,1,284.81,284.81,0.0303,8.64,188.3,87.87,Online,Gabriela Moura,0
ORD-202506-03087,1,2025-06-04,2025-06-10,C0172,Sterling Markets S.A.,Enterprise,Brazil,Northeast,BA,Salvador,P019,Premium Paper Pack,Office Supplies,Paper,282.66,17,17.05,289.85,0.0248,7.19,236.41,46.25,Distributors,Eduarda Lima,0
ORD-202506-03087,2,2025-06-04,2025-06-10,C0172,Sterling Markets S.A.,Enterprise,Brazil,Northeast,BA,Salvador,P010,FocusCam Pro,Technology,Accessories,757.59,8,100.81,806.48,0.0606,48.89,465.54,292.06,Distributors,Eduarda Lima,0
ORD-202506-03144,1,2025-06-04,2025-06-08,C0243,Beatriz Carvalho,Consumer,Brazil,South,SC,Florianopolis,P005,LaserJet Office X1,Technology,Printers,1204.24,3,419.8,1259.4,0.0438,55.16,1034.12,170.12,Retail Stores,Mateus Ribeiro,0
ORD-202506-03153,1,2025-06-04,2025-06-07,C0214,Summit Trading Ltd.,Small Business,Brazil,Northeast,BA,Salvador,P026,Shelf Labels,Office Supplies,Labels,112.14,12,9.38,112.56,0.0037,0.42,48.44,63.7,Direct Sales,Felipe Santos,0
ORD-202506-03153,2,2025-06-04,2025-06-07,C0214,Summit Trading Ltd.,Small Business,Brazil,Northeast,BA,Salvador,P022,Economy Binder Set,Office Supplies,Binders,215.91,13,17.21,223.73,0.0349,7.82,132.47,83.45,Direct Sales,Felipe Santos,0
ORD-202506-03154,1,2025-06-04,2025-06-07,C0007,Thiago Martins,Consumer,Brazil,North,PA,Belem,P003,VisionView 24,Technology,Monitors,618.41,2,316.91,633.82,0.0243,15.41,456.04,162.37,Online,Joao Pires,0
ORD-202506-03154,2,2025-06-04,2025-06-07,C0007,Thiago Martins,Consumer,Brazil,North,PA,Belem,P001,ApexBook 13,Technology,Laptops,4308.09,3,1457.96,4373.88,0.015,65.79,3532.65,775.44,Online,Joao Pires,0
ORD-202506-03154,3,2025-06-04,2025-06-07,C0007,Thiago Martins,Consumer,Brazil,North,PA,Belem,P025,Shipping Labels,Office Supplies,Labels,85.28,7,12.4,86.8,0.0175,1.52,34.05,51.23,Online,Joao Pires,0
ORD-202506-03158,1,2025-06-04,2025-06-06,C0030,Fernanda Carvalho,Consumer,Brazil,North,TO,Palmas,P019,Premium Paper Pack,Office Supplies,Paper,131.88,7,18.93,132.51,0.0047,0.63,94.98,36.91,Direct Sales,Joao Pires,0
ORD-202506-03158,2,2025-06-04,2025-06-06,C0030,Fernanda Carvalho,Consumer,Brazil,North,TO,Palmas,P016,ModShelf Plus,Furniture,Storage,673.48,3,227.56,682.68,0.0135,9.2,434.89,238.59,Direct Sales,Joao Pires,0
ORD-202506-03158,3,2025-06-04,2025-06-06,C0030,Fernanda Carvalho,Consumer,Brazil,North,TO,Palmas,P003,VisionView 24,Technology,Monitors,300.3,1,304.38,304.38,0.0134,4.08,246.48,53.83,Direct Sales,Joao Pires,0
ORD-202506-03158,4,2025-06-04,2025-06-06,C0030,Fernanda Carvalho,Consumer,Brazil,North,TO,Palmas,P025,Shipping Labels,Office Supplies,Labels,137.27,12,11.84,142.08,0.0338,4.81,61.76,75.51,Direct Sales,Joao Pires,0
ORD-202506-03172,1,2025-06-04,2025-06-09,C0213,Summit Markets S.A.,Enterprise,Brazil,Southeast,SP,Sao Paulo,P003,VisionView 24,Technology,Monitors,637.58,2,328.38,656.76,0.0292,19.18,458.89,178.69,Retail Stores,Larissa Araujo,0
ORD-202506-03172,2,2025-06-04,2025-06-09,C0213,Summit Markets S.A.,Enterprise,Brazil,Southeast,SP,Sao Paulo,P023,Gel Pen Box,Office Supplies,Writing,92.68,8,12.02,96.16,0.0362,3.48,46.54,46.14,Retail Stores,Larissa Araujo,0
ORD-202506-03172,3,2025-06-04,2025-06-09,C0213,Summit Markets S.A.,Enterprise,Brazil,Southeast,SP,Sao Paulo,P013,LiftDesk 120,Furniture,Desks,644.58,1,651.67,651.67,0.0109,7.09,465.2,179.38,Retail Stores,Larissa Araujo,0
ORD-202506-03172,4,2025-06-04,2025-06-09,C0213,Summit Markets S.A.,Enterprise,Brazil,Southeast,SP,Sao Paulo,P008,FlexMouse Wireless,Technology,Accessories,265.36,7,39.71,277.97,0.0454,12.61,146.78,118.58,Retail Stores,Larissa Araujo,0
ORD-202506-03058,1,2025-06-05,2025-06-10,C0012,Vertex Commerce Ltd.,Small Business,Brazil,South,PR,Curitiba,P018,Compact Side Table,Furniture,Tables,524.67,4,139.31,557.24,0.0585,32.57,376.5,148.17,Distributors,Carla Nogueira,0
ORD-202506-03119,1,2025-06-05,2025-06-09,C0151,Caio Martins,Consumer,Brazil,Northeast,CE,Fortaleza,P006,InkFlow Compact,Technology,Printers,459.62,2,240.79,481.58,0.0456,21.96,398.34,61.28,Online,Felipe Santos,0
ORD-202506-03119,2,2025-06-05,2025-06-09,C0151,Caio Martins,Consumer,Brazil,Northeast,CE,Fortaleza,P008,FlexMouse Wireless,Technology,Accessories,423.63,12,36.44,437.28,0.0312,13.65,250.25,173.38,Online,Felipe Santos,0
ORD-202506-03168,1,2025-06-05,2025-06-06,C0163,Capital Commerce S.A.,Enterprise,Brazil,South,RS,Porto Alegre,P003,VisionView 24,Technology,Monitors,988.37,3,336.25,1008.75,0.0202,20.38,693.86,294.5,Direct Sales,Mateus Ribeiro,0
ORD-202506-03168,2,2025-06-05,2025-06-06,C0163,Capital Commerce S.A.,Enterprise,Brazil,South,RS,Porto Alegre,P022,Economy Binder Set,Office Supplies,Binders,158.19,9,17.96,161.64,0.0213,3.45,82.78,75.41,Direct Sales,Mateus Ribeiro,0
ORD-202506-03171,1,2025-06-05,2025-06-06,C0077,Sofia Silva,Consumer,Brazil,Southeast,SP,Sao Paulo,P009,TypeEdge Keyboard,Technology,Accessories,340.16,5,72.55,362.75,0.0623,22.59,207.73,132.43,Online,Larissa Araujo,0
ORD-202506-03171,2,2025-06-05,2025-06-06,C0077,Sofia Silva,Consumer,Brazil,Southeast,SP,Sao Paulo,P025,Shipping Labels,Office Supplies,Labels,65.12,6,11.2,67.2,0.0309,2.08,30.58,34.55,Online,Larissa Araujo,0
ORD-202506-03171,3,2025-06-05,2025-06-06,C0077,Sofia Silva,Consumer,Brazil,Southeast,SP,Sao Paulo,P023,Gel Pen Box,Office Supplies,Writing,105.2,9,12.14,109.26,0.0372,4.06,50.95,54.25,Online,Larissa Araujo,0
ORD-202506-03171,4,2025-06-05,2025-06-06,C0077,Sofia Silva,Consumer,Brazil,Southeast,SP,Sao Paulo,P027,Archive Box,Office Supplies,Filing,160.92,8,20.95,167.6,0.0399,6.68,104.79,56.13,Online,Larissa Araujo,0
ORD-202506-03195,1,2025-06-05,2025-06-08,C0149,Nicolas Santos,Consumer,Brazil,Northeast,PE,Recife,P023,Gel Pen Box,Office Supplies,Writing,120.28,10,12.34,123.4,0.0253,3.12,59.46,60.83,Retail Stores,Felipe Santos,0
ORD-202506-03195,2,2025-06-05,2025-06-08,C0149,Nicolas Santos,Consumer,Brazil,Northeast,PE,Recife,P025,Shipping Labels,Office Supplies,Labels,83.25,8,10.6,84.8,0.0183,1.55,39.97,43.28,Retail Stores,Felipe Santos,0
ORD-202506-03203,1,2025-06-05,2025-06-06,C0173,Capital Business S.A.,Enterprise,Brazil,Southeast,MG,Belo Horizonte,P016,ModShelf Plus,Furniture,Storage,697.9,3,238.08,714.24,0.0229,16.34,407.07,290.84,Direct Sales,Bruno Almeida,0
ORD-202506-03203,2,2025-06-05,2025-06-06,C0173,Capital Business S.A.,Enterprise,Brazil,Southeast,MG,Belo Horizonte,P019,Premium Paper Pack,Office Supplies,Paper,268.35,14,19.45,272.3,0.0145,3.95,189.97,78.38,Direct Sales,Bruno Almeida,0
ORD-202506-03040,1,2025-06-06,2025-06-07,C0163,Capital Commerce S.A.,Enterprise,Brazil,South,RS,Porto Alegre,P013,LiftDesk 120,Furniture,Desks,3063.85,5,640.63,3203.15,0.0435,139.3,2173.99,889.86,Online,Mateus Ribeiro,0
ORD-202506-03040,2,2025-06-06,2025-06-07,C0163,Capital Commerce S.A.,Enterprise,Brazil,South,RS,Porto Alegre,P018,Compact Side Table,Furniture,Tables,529.72,4,138.17,552.68,0.0415,22.96,379.58,150.14,Online,Mateus Ribeiro,0
ORD-202506-03101,1,2025-06-06,2025-06-09,C0136,Marina Rocha,Consumer,Brazil,Northeast,PE,Recife,P019,Premium Paper Pack,Office Supplies,Paper,127.07,7,18.58,130.06,0.023,2.99,94.19,32.89,Retail Stores,Eduarda Lima,0
ORD-202506-03101,2,2025-06-06,2025-06-09,C0136,Marina Rocha,Consumer,Brazil,Northeast,PE,Recife,P016,ModShelf Plus,Furniture,Storage,423.27,2,218.2,436.4,0.0301,13.13,270.97,152.3,Retail Stores,Eduarda Lima,0
ORD-202506-03101,3,2025-06-06,2025-06-09,C0136,Marina Rocha,Consumer,Brazil,Northeast,PE,Recife,P020,Eco Paper Pack,Office Supplies,Paper,127.84,9,14.78,133.02,0.039,5.18,87.49,40.35,Retail Stores,Eduarda Lima,0
ORD-202506-03101,4,2025-06-06,2025-06-09,C0136,Marina Rocha,Consumer,Brazil,Northeast,PE,Recife,P025,Shipping Labels,Office Supplies,Labels,105.93,10,10.86,108.6,0.0246,2.67,49.99,55.93,Retail Stores,Eduarda Lima,0
ORD-202506-03197,1,2025-06-06,2025-06-11,C0007,Thiago Martins,Consumer,Brazil,North,PA,Belem,P008,FlexMouse Wireless,Technology,Accessories,228.26,6,39.08,234.48,0.0265,6.22,130.11,98.15,Distributors,Isabela Duarte,0
ORD-202506-03197,2,2025-06-06,2025-06-11,C0007,Thiago Martins,Consumer,Brazil,North,PA,Belem,P007,DockPro Station,Technology,Accessories,464.98,3,158.24,474.72,0.0205,9.74,294.9,170.08,Distributors,Isabela Duarte,0
ORD-202506-03197,3,2025-06-06,2025-06-11,C0007,Thiago Martins,Consumer,Brazil,North,PA,Belem,P002,ApexBook 15 Pro,Technology,Laptops,2000.98,1,2121.17,2121.17,0.0567,120.19,1560.71,440.27,Distributors,Isabela Duarte,0
ORD-202506-03197,4,2025-06-06,2025-06-11,C0007,Thiago Martins,Consumer,Brazil,North,PA,Belem,P004,VisionView 27 QHD,Technology,Monitors,3857.68,8,490.56,3924.48,0.017,66.8,3152.69,704.99,Distributors,Isabela Duarte,0
ORD-202506-03075,1,2025-06-07,2025-06-11,C0062,Core Distribution Ltd.,Small Business,Brazil,Northeast,CE,Fortaleza,P028,Folder Kit,Office Supplies,Filing,86.9,6,14.97,89.82,0.0325,2.92,56.14,30.76,Online,Eduarda Lima,0
ORD-202506-03075,2,2025-06-07,2025-06-11,C0062,Core Distribution Ltd.,Small Business,Brazil,Northeast,CE,Fortaleza,P022,Economy Binder Set,Office Supplies,Binders,135.96,8,17.26,138.08,0.0153,2.12,77.93,58.03,Online,Eduarda Lima,0
ORD-202506-03075,3,2025-06-07,2025-06-11,C0062,Core Distribution Ltd.,Small Business,Brazil,Northeast,CE,Fortaleza,P023,Gel Pen Box,Office Supplies,Writing,128.11,11,11.87,130.57,0.0188,2.46,63.23,64.88,Online,Eduarda Lima,0
ORD-202506-03135,1,2025-06-07,2025-06-11,C0168,Vanessa Martins,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P013,LiftDesk 120,Furniture,Desks,565.44,1,608.28,608.28,0.0704,42.84,469.17,96.27,Online,Larissa Araujo,0
ORD-202506-03135,2,2025-06-07,2025-06-11,C0168,Vanessa Martins,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P011,ErgoSeat Mesh,Furniture,Chairs,1674.89,6,295.63,1773.78,0.0558,98.89,1114.78,560.11,Online,Larissa Araujo,0
ORD-202506-03135,3,2025-06-07,2025-06-11,C0168,Vanessa Martins,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P020,Eco Paper Pack,Office Supplies,Paper,108.63,8,14.09,112.72,0.0363,4.09,78.68,29.95,Online,Larissa Araujo,0
ORD-202506-03135,4,2025-06-07,2025-06-11,C0168,Vanessa Martins,Consumer,Brazil,Southeast,RJ,Rio de Janeiro,P028,Folder Kit,Office Supplies,Filing,79.2,5,16.48,82.4,0.0389,3.2,42.69,36.51,Online,Larissa Araujo,0
ORD-202506-03146,1,2025-06-07,2025-06-09,C0086,Karen Rocha,Consumer,Brazil,South,PR,Curitiba,P004,VisionView 27 QHD,Technology,Monitors,1426.47,3,494.76,1484.28,0.0389,57.81,1034.2,392.28,Online,Daniel Rocha,0
ORD-202506-03146,2,2025-06-07,2025-06-09,C0086,Karen Rocha,Consumer,Brazil,South,PR,Curitiba,P025,Shipping Labels,Office Supplies,Labels,100.2,9,11.5,103.5,0.0319,3.3,45.42,54.78,Online,Daniel Rocha,0
ORD-202506-03146,3,2025-06-07,2025-06-09,C0086,Karen Rocha,Consumer,Brazil,South,PR,Curitiba,P012,TaskSeat Essential,Furniture,Chairs,333.93,2,176.06,352.12,0.0517,18.19,216.49,117.44,Online,Daniel Rocha,0
ORD-202506-03156,1,2025-06-07,2025-06-12,C0045,Fernanda Souza,Consumer,Brazil,Northeast,BA,Salvador,P025,Shipping Labels,Office Supplies,Labels,101.82,10,10.37,103.7,0.0181,1.88,50.21,51.61,Direct Sales,Felipe Santos,0
ORD-202506-03219,1,2025-06-07,2025-06-08,C0221,Thiago Lima,Consumer,Brazil,Midwest,MT,Cuiaba,P012,TaskSeat Essential,Furniture,Chairs,484.02,3,161.34,484.02,0.0,0.0,339.6,144.42,Retail Stores,Henrique Souza,0
ORD-202506-03219,2,2025-06-07,2025-06-08,C0221,Thiago Lima,Consumer,Brazil,Midwest,MT,Cuiaba,P011,ErgoSeat Mesh,Furniture,Chairs,870.01,3,300.78,902.34,0.0358,32.33,593.36,276.64,Retail Stores,Henrique Souza,0
ORD-202506-03041,1,2025-06-08,2025-06-10,C0227,Lighthouse Commerce Ltd.,Small Business,Brazil,Northeast,BA,Salvador,P019,Premium Paper Pack,Office Supplies,Paper,322.32,18,18.61,334.98,0.0378,12.66,247.79,74.53,Online,Felipe Santos,0
ORD-202506-03041,2,2025-06-08,2025-06-10,C0227,Lighthouse Commerce Ltd.,Small Business,Brazil,Northeast,BA,Salvador,P001,ApexBook 13,Technology,Laptops,5971.14,4,1535.97,6143.88,0.0281,172.74,4629.77,1341.37,Online,Felipe Santos,0
ORD-202506-03041,3,2025-06-08,2025-06-10,C0227,Lighthouse Commerce Ltd.,Small Business,Brazil,Northeast,BA,Salvador,P026,Shelf Labels,Office Supplies,Labels,87.31,10,8.9,89.0,0.019,1.69,40.5,46.81,Online,Felipe Santos,0
ORD-202506-03048,1,2025-06-08,2025-06-10,C0127,Lighthouse Markets Ltd.,Small Business,Brazil,North,AM,Manaus,P026,Shelf Labels,Office Supplies,Labels,107.35,12,9.09,109.08,0.0159,1.73,49.31,58.04,Online,Isabela Duarte,0
ORD-202506-03054,1,2025-06-08,2025-06-11,C0242,Patricia Ribeiro,Consumer,Brazil,South,SC,Florianopolis,P025,Shipping Labels,Office Supplies,Labels,150.92,13,11.81,153.53,0.017,2.61,66.2,84.72,Online,Mateus Ribeiro,0
ORD-202506-03054,2,2025-06-08,2025-06-11,C0242,Patricia Ribeiro,Consumer,Brazil,South,SC,Florianopolis,P013,LiftDesk 120,Furniture,Desks,1806.29,3,645.7,1937.1,0.0675,130.81,1371.42,434.88,Online,Mateus Ribeiro,0
ORD-202506-03054,3,2025-06-08,2025-06-11,C0242,Patricia Ribeiro,Consumer,Brazil,South,SC,Florianopolis,P027,Archive Box,Office Supplies,Filing,164.74,7,24.0,168.0,0.0194,3.26,90.29,74.45,Online,Mateus Ribeiro,0
ORD-202506-03080,1,2025-06-08,2025-06-12,C0119,Aurora Logistics Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P017,Forum Meeting Table,Furniture,Tables,2950.06,3,1052.92,3158.76,0.0661,208.7,2604.33,345.72,Distributors,Larissa Araujo,0
ORD-202506-03080,2,2025-06-08,2025-06-12,C0119,Aurora Logistics Ltd.,Small Business,Brazil,Southeast,SP,Sao Paulo,P004,VisionView 27 QHD,Technology,Monitors,3000.2,7,457.02,3199.14,0.0622,198.94,2568.75,431.45,Distributors,Larissa Araujo,0
